uniprot_accession,gene,kp_ess_in_vitro_call,kp_ess_in_vitro_score,kp_ess_urine_call,kp_ess_urine_score,kp_ess_serum_call,kp_ess_serum_score,kp_ess_in_vivo_call,kp_ess_in_vivo_score,kp_ess_vulnerability_call,kp_ess_sources,ec_transfer_essential,ec_transfer_via,ec_transfer_pident,n_ecoli_orthologs,entero_pct_essential,bacteria_pct_essential,proteomelm_ess_score,proteomelm_ess_essential,proteomelm_ess_status,geptop_score,geptop_essential,geptop_status,fba_essential,fba_growth_ratio,mapped_model_gene,fba_mapping_pident,fba_status,deeplyessential_score,deeplyessential_essential,deeplyessential_status,crispri_ce_library,kpnih1_essential,crispri_invivo_hit,ecoli_keio_essential,ecoli_goodall_essential,ecoli_crispri_rousset18_log2fc,ecoli_crispri_rousset18_essential,ecoli_crispri_wang18_fitness,ecoli_crispri_wang18_essential,ecoli_crispri_multistrain_frac,ecoli_vulnerability_hawkins,ecoli_rbtnseq_min_fitness,n_ecoli_screens_essential,ecoli_experimental_essential,ecoli_vulnerability_score,evidence_experimental,evidence_transfer,evidence_predictor,essentiality_score,experimentally_essential,essentiality_tier,evidence_sources,selectivity
P52599,emrK,,,,,,,,,,,False,b2368,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.77014202044235,False,-0.298395426308,False,0.0,,-2.235,0,False,0.1284,0.1284,0.0,0.0,0.0514,False,non_essential,,broad_selective
P52600,emrY,,,,,,,,,,,False,b2367,100.0,1,0.0,0.0,0.0206,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.407462493040627,False,-0.0756876900147,False,0.0,,-2.418,0,False,0.0679,0.0679,0.0,0.012875,0.0323,False,non_essential,,broad_selective
P52612,fliI,,,,,,,,,,,False,b1941,100.0,1,0.0,0.324,0.0,False,ok (head cv_auroc=0.809),0.2673,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.352945549547047,False,0.604844951196,False,0.0,,-4.849,0,False,0.0588,0.0588,0.0,0.1002375,0.0636,False,non_essential,Geptop,narrow_selective
P52645,ydbH,,,,,,,,,,,False,b1381,100.0,1,0.0,0.0139999999999999,0.0144,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.376837754391435,False,0.118493170523,False,0.0,,-3.309,0,False,0.0628,0.0628,0.0,0.009,0.0287,False,non_essential,,broad_selective
P52697,pgl,,,,,,,,,,,False,b0767,100.0,1,0.0,0.419,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,0.9959,b0767,100.0,in_model,,,deferred,,,,False,False,-0.488374658212573,False,-0.203822442159,False,0.0,,-3.942,0,False,0.0814,0.0814,0.0,5e-05,0.0326,False,non_essential,,broad_selective
P55798,pphA,,,,,,,,,,,False,b1838,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.350024339482736,False,-0.283291849756,False,0.0,,-4.454,0,False,0.0583,0.0583,0.0,0.0219,0.0321,False,non_essential,,broad_selective
P55799,pphB,,,,,,,,,,,False,b2734,100.0,1,0.0,0.0,0.0393,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.208796519566074,False,0.590511899996,False,0.0,,-2.945,0,False,0.0348,0.0348,0.0,0.0245625,0.0237,False,non_essential,,broad_selective
P58034,ymgF,,,,,,,,,,,False,b4520,100.0,1,0.0,0.0,0.0004,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.365635733705509,False,0.644426879265,False,0.0,,-4.238,0,False,0.0609,0.0609,0.0,0.00025,0.0245,False,non_essential,,narrow_selective
P60293,mukF,,,,,,,,,,,True,b0922,100.0,1,1.0,0.23,0.9213,True,ok (head cv_auroc=0.809),0.2405,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-3.2329875644971,True,-3.92155057601,False,0.9444444444444444,0.768924520228179,,3,True,0.5388,1.0,1.0,0.6659999999999999,0.8664,True,essential,Keio;Goodall;Rousset18;Ecoli;ProteomeLM;Geptop,broad_selective
P60390,rsmH,,,,,,,,,,,False,b0082,100.0,1,0.143,0.662,0.0316,False,ok (head cv_auroc=0.809),0.4169,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-6.86013198400444,True,-6.21811700294,True,0.9814814814814816,,-6.394,2,True,1.0,1.0,0.143,0.17608749999999998,0.499,False,likely_essential,Rousset18;Wang18;Geptop,broad_human_homolog
P60546,gmk,,,,,,,,,,,True,b3648,100.0,1,1.0,0.919,0.9784,True,ok (head cv_auroc=0.809),0.7576,True,ok (37 refs),True,0.0,b3648,100.0,in_model,,,deferred,,,,True,True,-8.03303056909645,True,-7.06328292282,True,0.9814814814814816,0.201170308786171,,4,True,1.0,1.0,1.0,0.91648,0.9666,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop;FBA,broad_human_homolog
P60584,caiA,,,,,,,,,,,False,b0039,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0253,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.174440195822456,False,0.303887561541,False,0.0,,-5.253,0,False,0.0291,0.0291,0.0,0.0094875,0.0154,False,non_essential,,broad_human_homolog
P60757,hisG,,,,,,,,,,,False,b2019,100.0,1,0.0,0.419,0.0002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),True,0.0,b2019,100.0,in_model,,,deferred,,,,False,False,-0.429834267885385,False,-0.451200641732,False,0.0555555555555555,,-9.004,0,False,0.0716,0.0716,0.0,0.2001,0.1087,False,non_essential,FBA,broad_selective
P60782,plsY,,,,,,,,,,,False,b3059,100.0,1,0.0,0.23,0.027,False,ok (head cv_auroc=0.809),0.4457,True,ok (37 refs),False,1.0,b3059,100.0,in_model,,,deferred,,,,False,False,-0.153162227463798,False,-0.0676030039796,False,0.0,,-5.35,0,False,0.0255,0.0255,0.0,0.14721,0.0691,False,non_essential,Geptop,broad_selective
P60906,hisS,,,,,,,,,,,True,b2514,100.0,1,1.0,0.946,0.978,True,ok (head cv_auroc=0.809),0.7598,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-7.26875829673149,True,-7.66085550491,True,0.9814814814814816,0.399676540393222,,4,True,1.0,1.0,1.0,0.8961749999999999,0.9585,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P60932,uppP,,,,,,,,,,,False,b3057,100.0,1,0.0,0.4589999999999999,0.0449,False,ok (head cv_auroc=0.809),0.2635,True,ok (37 refs),False,1.0,b3057,100.0,in_model,,,deferred,,,,False,False,-0.245453682757162,False,0.104729798088,False,0.0,,-3.89,0,False,0.0409,0.0409,0.0,0.10149999999999999,0.057,False,non_essential,Geptop,broad_selective
P61517,can,,,,,,,,,,,True,b0126,100.0,1,0.7859999999999999,0.203,0.8931,True,ok (head cv_auroc=0.809),0.1821,False,ok (37 refs),False,1.0,b0126,100.0,in_model,,,deferred,,,,True,True,-1.99022629548989,False,-0.63322106269,False,0.5740740740740741,0.509604646166439,,2,True,0.4904,1.0,1.0,0.50118,0.8005,True,essential,Keio;Goodall;Ecoli;ProteomeLM,broad_selective
P61714,ribE,,,,,,,,,,,True,b0415,100.0,1,1.0,0.716,0.9695,True,ok (head cv_auroc=0.809),0.4092,True,ok (37 refs),True,0.0,b0415,100.0,in_model,,,deferred,,,,False,False,,False,,False,,,,0,False,,,1.0,0.80751,0.8717,True,essential,Ecoli;ProteomeLM;Geptop;FBA,broad_selective
P61949,fldA,,,,,,,,,,,True,b0684,100.0,1,1.0,0.703,0.8513,True,ok (head cv_auroc=0.809),0.2165,False,ok (37 refs),False,1.0,b0684,100.0,in_model,,,deferred,,,,True,True,-1.1744863747417,False,-2.04957889391,False,0.8333333333333334,0.685954709413257,,2,True,0.314,1.0,1.0,0.4906,0.7962,True,essential,Keio;Goodall;Ecoli;ProteomeLM,broad_selective
P62601,treF,,,,,,,,,,,False,b3519,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b3519,100.0,in_model,,,deferred,,,,False,False,-0.263378793521119,False,-0.356255730311,False,0.0,,-3.122,0,False,0.0439,0.0439,0.0,0.0,0.0176,False,non_essential,,broad_human_homolog
P62615,ispE,,,,,,,,,,,True,b1208,100.0,1,1.0,0.757,0.9459,True,ok (head cv_auroc=0.809),0.5028,True,ok (37 refs),True,0.0,b1208,100.0,in_model,,,deferred,,,,True,True,-6.01509833123826,True,-5.69117002291,False,0.9629629629629628,0.603946293329803,,3,True,1.0,1.0,1.0,0.82379,0.9295,True,essential,Keio;Goodall;Rousset18;Ecoli;ProteomeLM;Geptop;FBA,broad_selective
P63177,rlmB,,,,,,,,,,,False,b4180,100.0,1,0.0,0.243,0.4197,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.279711544018841,False,-0.444989548506,False,0.0,,-3.999,0,False,0.0466,0.0466,0.0,0.2623125,0.1236,False,non_essential,,broad_human_homolog
P63201,gadW,,,,,,,,,,,False,b3515,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.252279359942681,False,-0.378636229802,False,0.0,,-1.939,0,False,0.042,0.042,0.0,6.25e-05,0.0168,False,non_essential,,broad_selective
P63746,eutS,,,,,,,,,,,False,b2462,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.5967250859133,False,0.151915389231,False,0.05,,-3.546,0,False,0.0995,0.0995,0.0,0.0,0.0398,False,non_essential,,broad_selective
P64426,digH,,,,,,,,,,,False,b1491,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.32613336232546,False,-0.0616469783014,False,0.0,,-4.667,0,False,0.0544,0.0544,0.0,0.0,0.0218,False,non_essential,,broad_selective
P64506,yebY,,,,,,,,,,,False,b1839,100.0,1,0.071,0.054,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.310035448625836,False,-0.0892435810342,False,0.0,,-5.122,0,False,0.0517,0.0517,0.071,0.0,0.0349,False,non_essential,,broad_selective
P64550,alaE,,,,,,,,,,,False,b2670,100.0,1,0.0,0.027,0.0003,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b2670,100.0,in_model,,,deferred,,,,False,False,-0.493191995841726,False,0.102369780124,False,0.0,,-4.257,0,False,0.0822,0.0822,0.0,0.00015,0.0329,False,non_essential,,broad_selective
P64554,queE,,,,,,,,,,,False,b2777,100.0,1,0.0,0.176,0.0927,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.406022411234351,False,-0.0552659515106,False,0.0,,-2.912,0,False,0.0677,0.0677,0.0,0.0579375,0.0503,False,non_essential,,broad_selective
P64559,sdhE,,,,,,,,,,,False,b2897,100.0,1,0.0,0.081,0.0,False,ok (head cv_auroc=0.809),0.0345,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-1.07118962187065,False,-0.479641579369,False,0.0,,-5.405,0,False,0.1785,0.1785,0.0,0.0129375,0.0766,False,non_essential,,broad_selective
P64578,higB,,,,,,,,,,,False,b3083,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.432899448586391,False,-0.00223837173014,False,,,-6.035,0,False,0.0721,0.0721,0.0,0.0,0.0288,False,non_essential,,narrow_selective
P64581,yqjD,,,,,,,,,,,False,b3098,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0160971130777073,False,-0.412677508052,False,0.0,,-6.145,0,False,0.0413,0.0413,0.0,0.0,0.0165,False,non_essential,,broad_selective
P64646,ghoT,,,,,,,,,,,False,b4559,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-1.24600430150528,False,0.194132734002,False,0.0,,-3.12,0,False,0.2077,0.2077,0.0,0.0219,0.0918,False,non_essential,,narrow_selective
P65643,eutT,,,,,,,,,,,False,b2459,100.0,1,0.0,0.0,0.3017,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.281216486964771,False,0.0508665210554,False,0.0,,-5.373,0,False,0.0469,0.0469,0.0,0.1885625,0.0942,False,non_essential,,broad_selective
P65870,queD,,,,,,,,,,,False,b2765,100.0,1,0.0,0.176,0.0081,False,ok (head cv_auroc=0.809),0.0321,False,ok (37 refs),False,1.0,b2765,100.0,in_model,,,deferred,,,,False,False,-0.387821327539524,False,-0.146415007508,False,0.0,,-4.954,0,False,0.0646,0.0646,0.0,0.013679999999999998,0.0313,False,non_essential,,broad_human_homolog
P67080,yggS,,,,,,,,,,,False,b2951,100.0,1,0.0,0.297,0.1561,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.462396607215161,False,-0.512700364306,False,0.0,,-6.409,0,False,0.0771,0.0771,0.0,0.09756249999999998,0.0699,False,non_essential,,broad_human_homolog
P67662,aaeR,,,,,,,,,,,False,b3243,100.0,1,0.0,0.0409999999999999,0.0011,False,ok (head cv_auroc=0.809),0.0321,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.439764049694755,False,0.122399036546,False,0.0,,-4.025,0,False,0.0733,0.0733,0.0,0.012724999999999997,0.0344,False,non_essential,,broad_selective
P67697,hicB,,,,,,,,,,,False,b1438,100.0,1,0.0,0.027,0.0425,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.41051879729566,False,-0.497299051247,False,,,-7.165,0,False,0.0684,0.0684,0.0,0.0265625,0.038,False,non_essential,,narrow_selective
P67701,higA,,,,,,,,,,,False,b3082,100.0,1,0.0,0.0139999999999999,0.0018,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,True,,False,-6.18793561458,True,,,-5.86,2,True,0.6188,1.0,0.0,0.001125,0.4005,True,essential,Goodall;Wang18,narrow_selective
P68066,grcA,,,,,,,,,,,False,b2579,100.0,1,0.0,0.0409999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b2579,100.0,in_model,,,deferred,,,,False,False,-0.338188587579768,False,0.00710926674847,False,0.0,,-5.731,0,False,0.0564,0.0564,0.0,0.0,0.0226,False,non_essential,,broad_selective
P68191,sra,,,,,,,,,,,False,b1480,100.0,1,0.071,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,0.514474022807,False,0.0,,-6.561,0,False,0.0,0.0,0.071,0.0,0.0142,False,non_essential,,broad_selective
P68567,rsmJ,,,,,,,,,,,False,b3497,100.0,1,0.0,0.23,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.50530063679146,False,-0.590585640889,False,0.0,,-3.945,0,False,0.0842,0.0842,0.0,0.0,0.0337,False,non_essential,,broad_selective
P69222,infA,,,,,,,,,,,True,b0884,100.0,1,0.929,0.892,0.9983,True,ok (head cv_auroc=0.809),0.7996,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-9.06970608981515,True,-7.6684373371,True,0.8823529411764706,0.0602153244208466,,4,True,1.0,1.0,1.0,0.9237874999999999,0.9695,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_selective
P69330,citD,,,,,,,,,,,False,b0617,100.0,1,0.0,0.0,0.0687,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0617,100.0,in_model,,,deferred,,,,False,False,-0.0942235776313362,False,-0.380091920942,False,0.0,,-6.959,0,False,0.038,0.038,0.0,0.03435,0.0289,False,non_essential,,broad_selective
P69432,pgaD,,,,,,,,,,,False,b1021,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1021,100.0,in_model,,,deferred,,,,False,False,-0.415092808591944,False,-0.310240751431,False,,,-3.308,0,False,0.0692,0.0692,0.0,0.0,0.0277,False,non_essential,,narrow_selective
P69434,pgaA,,,,,,,,,,,False,b1024,100.0,1,0.0,0.0,0.0059,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.552064889792668,False,-0.0322905542206,False,,,-1.813,0,False,0.092,0.092,0.0,0.0036875,0.0383,False,non_essential,,broad_selective
P69488,cutA,,,,,,,,,,,False,b4137,100.0,1,0.0,0.149,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.256679268602263,False,-0.246877888569,False,0.0,,-4.351,0,False,0.0428,0.0428,0.0,0.0,0.0171,False,non_essential,,broad_human_homolog
P69503,apt,,,,,,,,,,,False,b0469,100.0,1,0.0,0.203,0.0337,False,ok (head cv_auroc=0.809),0.132,False,ok (37 refs),False,1.0,b0469,100.0,in_model,,,deferred,,,,False,False,-0.416296195138534,False,-0.391820518246,False,0.0,,-4.169,0,False,0.0694,0.0694,0.0,0.05645,0.0503,False,non_essential,,broad_human_homolog
P69506,ytfE,,,,,,,,,,,False,b4209,100.0,1,0.0,0.0,0.0003,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),False,1.0,b4209,100.0,in_model,,,deferred,,,,False,False,-0.278984574864662,False,0.184075043356,False,0.0,,-3.629,0,False,0.0465,0.0465,0.0,0.01767,0.0257,False,non_essential,,broad_selective
P69811,fruB,,,,,,,,,,,False,b2169,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b2169,100.0,in_model,,,deferred,,,,False,False,-0.136620743635516,False,-0.0655281587956,False,0.0185185185185185,,-4.861,0,False,0.0228,0.0228,0.0,0.0,0.0091,False,non_essential,,broad_selective
P69820,ulaC,,,,,,,,,,,False,b4195,100.0,1,0.0,0.0,0.0014,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b4195,100.0,in_model,,,deferred,,,,False,False,-0.590237910614077,False,-0.427640064522,False,0.0555555555555555,,-5.768,0,False,0.0984,0.0984,0.0,0.0007,0.0396,False,non_essential,,broad_selective
P69829,ptsN,,,,,,,,,,,False,b3204,100.0,1,0.0,0.081,0.0002,False,ok (head cv_auroc=0.809),0.0553,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-2.53315893065792,True,-1.52431014379,False,0.3148148148148148,,-6.093,1,False,0.4222,0.75,0.0,0.0208625,0.3083,False,likely_essential,Rousset18,broad_selective
P71229,hyfR,,,,,,,,,,,False,b2491,100.0,1,0.0,0.0,0.0686,False,ok (head cv_auroc=0.809),0.0268,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.271618178942998,False,0.132651852365,False,,,-3.462,0,False,0.0453,0.0453,0.0,0.05292499999999999,0.0393,False,non_essential,,broad_selective
P71241,wcaJ,,,,,,,,,,,False,b2047,100.0,1,0.0,0.0409999999999999,0.0001,False,ok (head cv_auroc=0.809),0.0264,False,ok (37 refs),False,1.0,b2047,100.0,in_model,,,deferred,,,,False,False,-0.422664652814908,False,-0.268491791448,False,,,-4.205,0,False,0.0704,0.0704,0.0,0.00797,0.0313,False,non_essential,,broad_selective
P75712,ybbW,,,,,,,,,,,False,b0511,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0511,100.0,in_model,,,deferred,,,,False,False,-0.325359966874437,False,0.157943969075,False,0.0,,-2.247,0,False,0.0542,0.0542,0.0,0.0,0.0217,False,non_essential,,broad_selective
P75713,allE,,,,,,,,,,,False,b0515,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0515,100.0,in_model,,,deferred,,,,False,False,-0.277025401854895,False,0.130438528504,False,0.0,,-1.794,0,False,0.0462,0.0462,0.0,0.0,0.0185,False,non_essential,,narrow_selective
P75726,citF,,,,,,,,,,,False,b0615,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0615,100.0,in_model,,,deferred,,,,False,False,-0.407657816535823,False,0.352763321827,False,0.0,,-4.745,0,False,0.0679,0.0679,0.0,0.0,0.0272,False,non_essential,,broad_selective
P75728,ubiF,,,,,,,,,,,False,b0662,100.0,1,0.5,0.365,0.3811,False,ok (head cv_auroc=0.809),0.2908,True,ok (37 refs),False,1.0,b0662,100.0,in_model,,,deferred,,,,False,True,-1.02555490928329,False,-1.6539882098,False,0.0,,,1,True,0.1709,1.0,0.5,0.27779,0.6111,True,essential,Goodall;Geptop,broad_human_homolog
P75780,fiu,,,,,,,,,,,False,b0805,100.0,1,0.0,0.0,0.0199,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0805,100.0,in_model,,,deferred,,,,False,False,-0.292866576720194,False,-0.0984284400043,False,0.0,,-3.082,0,False,0.0488,0.0488,0.0,0.00995,0.0235,False,non_essential,,broad_selective
P75783,ybiO,,,,,,,,,,,False,b0808,100.0,1,0.0,0.0,0.1971,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0808,100.0,in_model,,,deferred,,,,False,False,-0.26496457889688,False,-0.121359708365,False,0.0,,-2.494,0,False,0.0442,0.0442,0.0,0.09855,0.0571,False,non_essential,,broad_selective
P75796,gsiA,,,,,,,,,,,False,b0829,100.0,1,0.0,0.027,0.2999,False,ok (head cv_auroc=0.809),0.0251,False,ok (37 refs),False,1.0,b0829,100.0,in_model,,,deferred,,,,False,False,-0.309802828896992,False,-0.218918431436,False,0.0,,-3.575,0,False,0.0516,0.0516,0.0,0.15748,0.0836,False,non_essential,,broad_human_homolog
P75797,gsiB,,,,,,,,,,,False,b0830,100.0,1,0.0,0.027,0.0389,False,ok (head cv_auroc=0.809),0.1106,False,ok (37 refs),False,1.0,b0830,100.0,in_model,,,deferred,,,,False,False,-0.197208937613045,False,-0.264751626633,False,0.0,,-2.752,0,False,0.0329,0.0329,0.0,0.052629999999999996,0.0342,False,non_essential,,broad_selective
P75798,gsiC,,,,,,,,,,,False,b0831,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0831,100.0,in_model,,,deferred,,,,False,False,-0.332520694382652,False,-0.370167638219,False,0.0,,-4.317,0,False,0.0554,0.0554,0.0,0.0,0.0222,False,non_essential,,broad_selective
P75800,pdeI,,,,,,,,,,,False,b0833,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.276253160178717,False,0.234027161338,False,,,-2.697,0,False,0.046,0.046,0.0,0.0,0.0184,False,non_essential,,broad_selective
P75801,dgcI,,,,,,,,,,,False,b0834,100.0,1,0.0,0.0,0.0012,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.496540061701059,False,0.10847124699,False,0.0,,-2.768,0,False,0.0828,0.0828,0.0,0.0007499999999999999,0.0334,False,non_essential,,broad_selective
P75806,ybjG,,,,,,,,,,,False,b0841,100.0,1,0.0,0.0139999999999999,0.0005,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0841,100.0,in_model,,,deferred,,,,False,False,-0.541974946357598,False,-0.409985213721,False,0.0,,-4.937,0,False,0.0903,0.0903,0.0,0.00025,0.0362,False,non_essential,,broad_selective
P75824,hcr,,,,,,,,,,,False,b0872,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0308,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.452212499190786,False,-0.271914065996,False,0.0,,-6.59,0,False,0.0754,0.0754,0.0,0.01155,0.0348,False,non_essential,,broad_human_homolog
P75843,ycaQ,,,,,,,,,,,False,b0916,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.614923437094502,False,0.105499275354,False,0.0,,-3.53,0,False,0.1025,0.1025,0.0,0.0,0.041,False,non_essential,,broad_selective
P75869,sxy,,,,,,,,,,,False,b0959,100.0,1,0.0,0.0409999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-1.91925446025114,False,-0.258993482893,False,0.0,,-4.92,0,False,0.3199,0.3199,0.0,0.0,0.128,False,non_essential,,broad_selective
P75893,rutF,,,,,,,,,,,False,b1007,100.0,1,0.0,0.027,0.002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1007,100.0,in_model,,,deferred,,,,False,False,-0.431852996971785,False,0.13973859266,False,0.0,,-7.026,0,False,0.072,0.072,0.0,0.001,0.0292,False,non_essential,,broad_selective
P75894,rutE,,,,,,,,,,,False,b1008,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1008,100.0,in_model,,,deferred,,,,False,False,-0.253393814571849,False,0.486912214479,False,0.0,,-5.105,0,False,0.0422,0.0422,0.0,0.0,0.0169,False,non_essential,,broad_selective
P75895,rutD,,,,,,,,,,,False,b1009,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1009,100.0,in_model,,,deferred,,,,False,False,-0.169530807168375,False,0.152262993153,False,0.0,,-4.652,0,False,0.0283,0.0283,0.0,0.0,0.0113,False,non_essential,,broad_selective
P75897,rutB,,,,,,,,,,,False,b1011,100.0,1,0.0,0.0,0.0005,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1011,100.0,in_model,,,deferred,,,,False,False,-0.321096781242088,False,0.0810263877898,False,0.0,,-7.771,0,False,0.0535,0.0535,0.0,0.00025,0.0215,False,non_essential,,broad_selective
P75905,pgaC,,,,,,,,,,,False,b1022,100.0,1,0.0,0.0139999999999999,0.1984,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1022,100.0,in_model,,,deferred,,,,False,False,-0.331925780375593,False,-0.221776535955,False,,,-1.961,0,False,0.0553,0.0553,0.0,0.0992,0.0618,False,non_essential,,broad_human_homolog
